price;year;condition;cylinders;odometer;title_status;transmission;drive;size;lat;long;weather
5483;2004;2;8;152816;clean;automatic;4wd;full-size;41,46389;-81,7693;49
28888;2014;3;6;64290;clean;automatic;4wd;;47,830597;-110,662694;40
37999;2016;3;8;13202;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
4200;2000;2;8;214000;clean;automatic;4wd;;37,5564;-77,8798;55
8950;2010;2;8;168260;clean;automatic;4wd;;40,120838;-77,028586;53
4900;2007;2;6;90000;clean;automatic;rwd;full-size;40,616946;-75,441782;53
2495;1997;1;8;197193;clean;automatic;4wd;full-size;31,119086;-97,737989;67
2000;1995;2;8;293000;clean;automatic;rwd;full-size;29,518949;-98,819103;67
8500;2004;1;8;119818;clean;automatic;4wd;full-size;43,521608;-88,220791;45
3000;2008;3;8;91000;clean;automatic;rwd;;43,6221;-91,4837;43
18989;2010;3;8;52206;clean;automatic;4wd;mid-size;41,03056;-80,72808;49
7995;2006;2;8;154002;clean;automatic;rwd;full-size;35,661076;-78,703988;56
1600;2003;1;8;278000;clean;automatic;rwd;full-size;30,356138;-87,181149;65
8464;2008;3;8;169457;clean;automatic;4wd;mid-size;41,10224;-81,48186;49
25452;2013;3;8;37419;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
14000;2008;3;8;116000;clean;automatic;4wd;full-size;37,3951;-94,7105;51
5;2006;3;8;97000;clean;automatic;4wd;full-size;64,8378;-147,7164;29
34990;2016;2;6;29659;clean;automatic;4wd;full-size;45,978572;-94,342018;43
28495;2012;2;8;52315;clean;automatic;4wd;full-size;39,831608;-74,653007;52
2000;1999;2;8;240000;clean;manual;4wd;full-size;37,904;-83,3888;50
5000;2002;3;8;150000;clean;automatic;4wd;full-size;27,3908;-80,3246;65
6995;2003;3;8;167662;clean;automatic;4wd;full-size;45,518031;-122,578752;50
6900;2004;3;8;155000;clean;automatic;rwd;compact;38,1381;-85,6953;50
5500;2005;2;8;145000;clean;automatic;4wd;full-size;42,426;-83,15;45
40000;2015;4;6;28600;clean;automatic;4wd;full-size;47,3845;-122,0574;50
31412;2016;3;8;43813;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
2500;1998;1;8;14500;clean;automatic;4wd;full-size;40,0422;-87,600339;48
16000;2012;3;8;145000;clean;automatic;4wd;full-size;44,100683;-91,812674;43
19500;2010;2;8;95000;clean;automatic;4wd;full-size;35,364836;-82,378235;56
22000;2013;3;8;142245;clean;automatic;4wd;full-size;35,887189;-78,265568;56
23800;2014;3;8;93580;clean;automatic;4wd;full-size;33,066044;-89,593906;61
39999;2016;3;6;23667;clean;automatic;4wd;;47,830597;-110,662694;40
9880;2006;3;8;112213;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
11995;2006;3;8;121978;clean;automatic;rwd;full-size;38,159627;-85,697708;50
5900;2010;2;6;136000;clean;automatic;rwd;full-size;41,6825;-71,2676;49
38496;2015;3;6;40359;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
6000;2007;3;8;130000;clean;automatic;4wd;;28,1367;-82,461;65
9550;2006;3;8;168942;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
9995;2006;2;8;95429;clean;automatic;rwd;;34,7448;-86,6704;61
17500;1991;2;8;98000;clean;automatic;4wd;full-size;42,894302;-85,881979;45
8200;2006;3;8;206000;rebuilt;automatic;4wd;full-size;40,7939;-74,0258;52
5800;2006;3;6;112413;clean;automatic;rwd;full-size;28,079232;-80,674959;65
5496;2003;2;8;141021;clean;automatic;4wd;full-size;44,602263;-73,16141;44
19995;2012;2;6;110300;clean;automatic;4wd;full-size;37,678867;-97,070307;51
7500;2008;2;8;258000;clean;automatic;;;44,0138;-107,9563;41
19966;2014;3;8;77955;clean;automatic;4wd;mid-size;44,73188;-93,2162;43
27000;2015;3;8;29000;clean;automatic;4wd;full-size;43,2193;-75,4498;53
10800;2011;3;6;116000;clean;automatic;4wd;full-size;48,0853;-97,1943;38
24999;2011;4;8;67000;clean;automatic;4wd;full-size;42,868175;-85,862086;45
8500;2008;2;8;172000;lien;automatic;4wd;full-size;43,8673;-92,4547;43
10500;2011;4;8;210000;clean;automatic;4wd;full-size;47,17734;-96,805456;43
5995;1999;3;8;235430;clean;automatic;4wd;full-size;45,518031;-122,578752;50
21995;2015;2;6;103407;clean;automatic;4wd;full-size;35,661076;-78,703988;56
33495;2016;3;6;27000;clean;automatic;4wd;full-size;42,069349;-76,122861;53
8000;1998;2;8;150000;clean;automatic;4wd;;29,635034;-82,619247;65
3500;1999;3;8;141000;clean;automatic;fwd;full-size;35,247862;-80,742989;56
9995;2008;3;8;94657;clean;automatic;4wd;;45,2617;-88,078;45
3999;2004;3;6;182815;clean;manual;rwd;;38,135234;-77,519136;55
25999;2014;3;8;35231;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
10900;2012;2;8;100500;rebuilt;automatic;rwd;;36,0526;-95,7908;57
16995;2002;2;8;65336;clean;automatic;rwd;full-size;33,711509;-78,909582;60
9995;2010;2;8;160000;clean;automatic;rwd;full-size;35,4897;-78,7249;56
27995;2014;3;8;64765;clean;automatic;4wd;full-size;39,522059;-119,78845;46
39999;2016;3;6;53773;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
16000;2007;4;8;140000;clean;automatic;4wd;;46,539781;-112,176499;40
7750;2010;2;8;215000;clean;automatic;rwd;full-size;39,344248;-84,538508;49
25000;2013;3;8;105000;clean;automatic;4wd;full-size;30,8668;-88,649;61
18995;2012;3;8;0;clean;automatic;;full-size;32,788557;-117,098278;59
28000;2015;3;6;103000;clean;automatic;4wd;full-size;43,826793;-111,817984;47
18600;2012;3;6;147000;clean;automatic;4wd;full-size;41,648507;-93,564034;47
7950;2009;3;8;115000;clean;automatic;rwd;;41,2949;-96,0546;46
41750;2018;4;6;4500;clean;automatic;4wd;full-size;35,3192;-82,5;56
18990;2011;3;8;128000;clean;automatic;4wd;;46,450007;-95,12469;43
8495;2006;3;8;152536;clean;automatic;4wd;full-size;38,159627;-85,697708;50
7300;2011;3;6;56000;rebuilt;automatic;rwd;full-size;26,132511;-98,212747;67
18900;2013;2;8;68288;clean;automatic;rwd;full-size;31,316064;-89,437114;61
4999;2007;3;8;111650;clean;automatic;rwd;mid-size;29,683989;-95,289917;67
4990;2004;3;8;156830;clean;automatic;4wd;full-size;40,857729;-96,645223;46
29450;2015;2;8;76669;clean;automatic;4wd;full-size;35,273684;-93,120968;59
14995;2014;2;6;109845;clean;automatic;4wd;full-size;41,203996;-96,115593;46
5895;2006;3;8;169987;clean;automatic;4wd;;45,2617;-88,078;45
32992;2017;3;6;36882;clean;automatic;4wd;mid-size;35,821163;-90,671453;59
30620;2015;3;6;73300;clean;automatic;4wd;full-size;49,184885;-122,801111;
21000;2011;3;6;124000;clean;automatic;4wd;;32,5622;-86,0994;61
7900;2005;2;8;130;clean;automatic;4wd;;45,6693;-111,0431;40
33000;2016;3;6;41500;clean;automatic;4wd;full-size;43,6042;-88,2729;45
11995;2006;3;8;144388;clean;automatic;4wd;full-size;38,159627;-85,697708;50
27998;2015;3;8;73893;clean;automatic;4wd;full-size;49,184885;-122,801111;
7500;2004;4;8;29500;clean;manual;rwd;full-size;35,600509;-82,381496;56
1050;2006;3;8;98000;clean;automatic;4wd;full-size;41,747;-111,8226;50
7995;2000;3;8;183000;clean;automatic;rwd;full-size;39,363221;-121,686417;59
13977;2013;2;6;106454;clean;automatic;rwd;full-size;42,345504;-88,269936;48
24500;2010;4;8;68524;clean;automatic;4wd;full-size;61,166353;-149,847206;29
5995;1997;2;8;109673;clean;automatic;rwd;full-size;32,212026;-89,888615;61
3500;1994;2;8;172000;clean;automatic;4wd;full-size;37,321038;-86,078864;50
3600;2001;3;8;214000;clean;automatic;rwd;full-size;38,9536;-92,745;52
3500;1999;3;6;151000;clean;automatic;fwd;mid-size;38,0891;-85,6548;50
29995;2015;3;8;35254;clean;automatic;4wd;full-size;40,158958;-105,031313;45
1000;1996;1;8;214000;clean;automatic;4wd;full-size;43,4825;-89,7462;45
900;1991;2;6;131000;clean;manual;4wd;;45,1157;-123,1744;50
20400;2014;3;6;79579;clean;automatic;rwd;mid-size;34,74851;-77,41559;56
3999;2003;3;6;244649;clean;automatic;rwd;full-size;39,982579;-74,795374;52
14995;2011;2;6;119764;clean;automatic;4wd;full-size;42,477134;-82,949564;45
10900;2006;3;8;7000;clean;automatic;4wd;full-size;40,3958;-111,8506;50
8995;2006;3;8;159000;clean;automatic;4wd;full-size;37,118052;-93,480523;52
5300;1994;3;6;85000;clean;automatic;rwd;full-size;34,7256;-111,9086;71
1500;2001;1;8;198000;clean;automatic;4wd;full-size;42,884789;-78,814219;53
49890;2018;4;6;3073;clean;automatic;4wd;;49,204598;-123,139205;
10900;2004;3;8;146000;clean;automatic;4wd;full-size;36,6955;-93,115;52
5900;2005;1;8;211500;clean;automatic;4wd;;30,6474;-88,2292;61
34999;2016;4;8;7250;clean;automatic;4wd;;25,798114;-100,456297;
9000;1994;2;8;83230;clean;manual;4wd;full-size;36,4248;-84,0907;59
16900;2010;3;8;125985;clean;automatic;4wd;full-size;35,887189;-78,265568;56
23988;2014;3;8;63368;clean;automatic;4wd;mid-size;42,22969;-83,48548;45
18900;2015;3;6;120000;clean;automatic;4wd;mid-size;42,539295;-82,978535;45
27993;2016;3;6;17312;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
4800;1998;2;8;131000;rebuilt;automatic;4wd;;37,0169;-93,2022;52
2950;2005;3;8;220000;clean;automatic;rwd;full-size;56,195588;-96,450281;
9500;2005;3;8;130000;clean;automatic;rwd;full-size;35,6884;-81,3612;56
16997;2014;3;8;143737;clean;automatic;4wd;;42,999243;-85,689022;45
28900;2014;3;6;75756;clean;automatic;4wd;;44,105887;-121,170965;50
8995;2003;2;8;183976;clean;automatic;;full-size;41,8896;-91,0605;47
12999;2008;2;8;122898;clean;automatic;rwd;full-size;36,56571;-119,613004;59
1995;1999;2;8;200000;clean;automatic;4wd;full-size;45,124807;-93,126571;43
5495;1999;3;8;235430;clean;automatic;4wd;full-size;45,518031;-122,578752;50
12999;2011;3;8;130000;clean;automatic;rwd;full-size;43,072739;-78,856726;53
12488;2010;2;8;144570;clean;automatic;4wd;full-size;42,892121;-85,665539;45
35995;2011;2;8;64719;clean;automatic;4wd;full-size;33,946412;-117,295118;59
5250;2004;2;8;112344;clean;automatic;4wd;full-size;42,5951;-73,6826;53
27500;2016;3;6;57000;clean;automatic;4wd;full-size;37,7773;-90,4094;52
29998;2013;3;6;45641;clean;automatic;4wd;mid-size;42,67438;-82,81765;45
13988;2013;2;6;48459;clean;automatic;rwd;full-size;45,553434;-94,231841;43
31990;2018;3;8;17621;clean;automatic;rwd;full-size;43,154434;-75,931063;53
9498;2009;2;8;184376;clean;automatic;4wd;mid-size;39,691327;-104,987625;45
9000;1994;3;8;83230;clean;manual;4wd;;36,4248;-84,0907;59
24999;2011;4;8;67000;clean;automatic;4wd;full-size;42,868175;-85,862086;45
15999;2008;4;8;59100;clean;automatic;4wd;full-size;43,2291;-77,3088;53
22894;2010;4;8;101071;clean;automatic;4wd;full-size;32,18182;-90,137611;61
17995;2014;2;6;122043;clean;automatic;4wd;full-size;42,477134;-82,949564;45
1;2016;2;6;27144;clean;automatic;4wd;full-size;38,172315;-85,711007;50
8950;2005;2;8;172244;clean;automatic;rwd;full-size;30,649625;-88,127994;61
3700;2001;2;6;143000;clean;manual;;;36,885645;-76,413866;55
8695;2009;3;8;120951;clean;automatic;4wd;full-size;41,024539;-80,730694;49
4800;2004;2;8;141399;clean;manual;rwd;full-size;38,2683;-85,4845;50
14999;2013;3;6;147829;clean;automatic;4wd;full-size;44,282878;-121,173875;50
16900;2009;4;8;139000;clean;automatic;4wd;full-size;36,009333;-88,399276;59
4700;2006;2;6;147652;clean;manual;;;33,99881;-85,050488;59
20981;2013;3;8;135332;clean;automatic;4wd;mid-size;39,11632;-94,75917;51
8495;2006;3;8;152536;clean;automatic;4wd;full-size;38,159627;-85,697708;50
20388;2010;3;8;0;clean;automatic;4wd;;42,099255;-72,60989;50
5220;2004;2;8;157000;clean;automatic;4wd;;41,736436;-92,717669;47
6250;2004;2;8;163000;clean;automatic;4wd;;42,556438;-83,79356;45
6000;1979;3;8;123456;clean;automatic;4wd;;40,4015;-74,0309;52
35403;2016;3;6;22375;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
24770;2014;3;6;78543;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
7988;2009;2;8;188000;clean;automatic;4wd;full-size;30,520244;-89,647288;61
16500;2014;3;6;147;clean;automatic;4wd;;47,8392;-122,2855;50
10495;2004;3;8;102900;clean;automatic;4wd;full-size;32,754615;-97,062343;67
1;2018;3;10;20983;clean;other;4wd;full-size;28,466088;-81,396429;65
1995;1998;2;8;203930;clean;automatic;4wd;full-size;41,680321;-86,160307;48
1500;2005;1;8;1000000;clean;automatic;4wd;full-size;36,8437;-76,811;55
6987;2001;3;8;168953;clean;automatic;4wd;full-size;37,911918;-84,559276;50
5400;2002;4;8;60367;clean;automatic;rwd;full-size;37,715083;-122,444;59
2800;2000;2;8;266000;clean;automatic;4wd;full-size;42,490663;-83,280453;45
21500;2012;3;8;57500;lien;automatic;rwd;full-size;40,879;-83,8914;49
33890;2018;3;8;17621;clean;automatic;rwd;full-size;43,154434;-75,931063;53
28860;2015;3;6;75000;clean;automatic;4wd;full-size;49,184885;-122,801111;
5996;2003;2;8;141021;clean;automatic;4wd;full-size;44,602263;-73,16141;44
33994;2015;3;6;47779;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
3000;1997;2;6;118000;clean;manual;;full-size;41,5097;-73,9634;53
9995;2010;3;8;144375;clean;automatic;rwd;full-size;38,611926;-121,423565;59
6995;2001;2;8;181780;clean;automatic;4wd;full-size;35,496578;-120,681118;59
10788;2010;3;8;161072;clean;automatic;4wd;mid-size;42,22969;-83,48548;45
8995;2004;2;8;189601;clean;automatic;rwd;;35,148916;-89,922439;59
12995;2006;3;8;95125;clean;automatic;rwd;full-size;33,886283;-98,486391;67
11995;2008;2;8;128613;clean;automatic;4wd;full-size;45,049163;-93,035945;43
14995;2010;3;8;120715;clean;automatic;4wd;full-size;43,223552;-77,372473;53
35832;2016;3;6;29136;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
32995;2017;2;8;36362;clean;automatic;4wd;full-size;44,354956;-106,680348;41
1500;1998;1;8;204000;clean;automatic;4wd;full-size;46,5065;-94,9676;43
3900;2008;2;8;140234;clean;automatic;rwd;full-size;41,669017;-86,014473;48
3500;1994;2;8;248000;clean;automatic;rwd;;36,4677;-94,3209;59
8000;2004;3;8;129420;clean;automatic;4wd;;42,5593;-83,79443;45
3500;1997;3;8;135159;clean;automatic;4wd;full-size;39,913356;-76,682951;53
18000;2012;3;8;135000;lien;automatic;4wd;full-size;42,7529;-84,7373;45
5499;2004;3;8;116824;clean;automatic;rwd;full-size;27,873066;-82,786729;65
18995;2014;2;6;108026;clean;automatic;4wd;full-size;41,686718;-86,012028;48
32988;2016;4;8;24073;clean;automatic;4wd;full-size;44,0496;-92,4896;43
25000;2015;4;8;45000;clean;automatic;rwd;full-size;42,26066;-84,403866;45
27995;2016;3;6;42207;clean;automatic;4wd;full-size;40,83598;-96,725713;46
24600;2010;3;8;63970;clean;automatic;4wd;mid-size;38,88358;-94,79383;51
6500;2010;3;8;209432;clean;automatic;4wd;;31,923468;-102,292436;67
6000;2008;1;8;241886;clean;automatic;4wd;;45,629671;-89,369985;45
2200;2002;2;8;252000;clean;automatic;rwd;;38,113072;-121,14903;59
8995;2005;3;8;110080;clean;automatic;rwd;full-size;42,032203;-91,611698;47
9777;2006;3;8;152536;clean;automatic;4wd;full-size;38,159627;-85,697708;50
46499;2017;3;6;9989;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
5483;2004;2;8;152816;clean;automatic;4wd;full-size;41,46389;-81,7693;49
9980;2006;3;8;127000;clean;automatic;4wd;;37,062438;-94,477444;52
3999;2003;3;6;244649;clean;automatic;rwd;full-size;39,982579;-74,795374;52
35500;2017;4;8;20500;clean;automatic;4wd;;40,8224;-76,8683;53
7400;2001;2;8;200;clean;automatic;rwd;full-size;39,1237;-121,6611;59
9490;2005;3;8;161000;clean;automatic;;;46,450007;-95,12469;43
9400;2007;3;8;228524;clean;automatic;4wd;full-size;34,2596;-85,161113;59
17995;2014;2;6;108026;clean;automatic;4wd;full-size;41,686718;-86,012028;48
22500;2011;2;8;130205;clean;automatic;4wd;full-size;32,2604;-90,0897;61
11900;2013;3;6;133000;clean;automatic;rwd;full-size;25,7763;-80,2919;65
9550;2006;3;8;168942;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
30860;2015;4;6;53250;clean;automatic;4wd;;44,826368;-88,785879;45
24759;2013;2;6;101357;clean;automatic;4wd;full-size;36,137597;-86,761799;59
19550;2011;3;8;95372;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
1750;1989;2;6;75000;clean;manual;rwd;;36,5686;-82,1819;59
1800;1997;2;8;240000;clean;automatic;rwd;full-size;39,45438;-77,977233;52
27499;2016;3;6;14734;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
13500;2011;2;6;97000;clean;automatic;4wd;compact;40,5;-80,1996;53
25995;2013;3;8;48407;clean;automatic;4wd;mid-size;34,53446;-86,97407;61
5900;1979;2;8;139000;clean;automatic;rwd;full-size;40,710157;-86,752395;48
10988;2008;2;8;104430;clean;automatic;rwd;full-size;42,892121;-85,665539;45
17880;2010;3;8;130338;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
3500;1997;3;8;135159;clean;automatic;4wd;full-size;39,913356;-76,682951;53
20499;2014;3;6;90286;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
11977;2008;3;8;171488;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
25000;2012;2;4;103000;clean;automatic;4wd;full-size;34,8825;-87,7398;61
43900;2018;3;8;1000;clean;automatic;;full-size;42,484503;-92,324974;47
19975;2014;3;8;95101;clean;automatic;4wd;full-size;43,204762;-75,440834;53
25988;2014;3;6;114477;clean;automatic;4wd;;45,121187;-92,693325;45
4700;2001;2;8;228800;clean;automatic;4wd;full-size;35,593602;-106,107622;45
33900;2012;3;8;86271;clean;automatic;4wd;full-size;44,227258;-88,467902;45
10995;2007;3;8;139137;clean;automatic;4wd;full-size;43,19959;-77,636273;53
3399;1998;3;8;198000;clean;automatic;4wd;full-size;46,0153;-95,6951;43
7495;2003;2;8;142533;clean;automatic;rwd;full-size;32,195597;-110,874466;71
9000;1976;3;8;109700;clean;manual;4wd;full-size;39,171727;-119,779472;46
2500;1997;3;8;125000;clean;automatic;4wd;full-size;40,0752;-80,7747;49
7995;2003;2;8;259131;clean;automatic;4wd;full-size;39,928215;-105,148438;45
13500;2012;2;8;155000;clean;automatic;4wd;full-size;46,591444;-94,233341;43
15490;2007;3;8;87664;clean;automatic;4wd;full-size;35,715601;-84,017923;59
5000;2002;3;8;225000;clean;automatic;4wd;;43,009197;-85,697823;45
31249;2017;3;8;8921;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
6900;2004;2;8;150657;clean;automatic;fwd;full-size;34,948006;-82,157307;60
28454;2014;3;6;87272;clean;automatic;4wd;;50,045346;-125,269028;
2000;1999;2;8;230000;clean;manual;4wd;full-size;37,904;-83,3888;50
9550;2006;3;8;168942;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
1;2001;3;8;160399;clean;automatic;4wd;full-size;35,5335;-97,9591;57
8500;2004;3;8;17000;clean;automatic;rwd;full-size;33,579176;-86,351509;61
675;1997;1;8;192000;clean;automatic;rwd;full-size;46,260789;-86,928205;45
2800;1988;2;8;141000;clean;automatic;4wd;full-size;43,6498;-116,4306;47
35500;2017;4;8;20500;clean;automatic;4wd;;40,8224;-76,8683;53
4999;1997;2;8;154162;clean;automatic;rwd;full-size;43,372639;-124,212531;50
15995;2009;3;8;136101;clean;automatic;4wd;full-size;38,159627;-85,697708;50
14000;2010;3;8;152000;clean;automatic;4wd;;42,9234;-71,121;43
10950;2008;2;8;175295;clean;automatic;4wd;full-size;34,614367;-97,967015;57
4500;1998;2;8;146000;clean;automatic;4wd;full-size;43,284108;-96,273708;47
9000;2010;2;8;133000;rebuilt;automatic;4wd;full-size;40,006974;-76,372662;53
11500;2014;4;6;67000;clean;automatic;rwd;full-size;36,8764;-94,8719;57
34500;2016;3;6;24000;clean;automatic;4wd;;46,270716;-119,184108;50
8500;2006;3;8;133400;clean;automatic;rwd;;41,704;-88,1952;48
1000;1998;1;8;280000;clean;automatic;4wd;full-size;37,065862;-94,48019;52
11995;2004;4;8;124047;clean;automatic;4wd;full-size;26,173143;-98,002489;67
10985;2010;3;8;82629;clean;automatic;4wd;full-size;44,463351;-73,119023;44
5500;2006;2;8;113000;clean;automatic;fwd;full-size;39,5988;-82,93;49
27199;2014;3;8;31576;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
995;2001;4;6;113523;clean;automatic;4wd;;39,198094;-84,737327;49
24999;2011;4;8;67000;clean;automatic;4wd;full-size;42,868175;-85,862086;45
42890;2017;4;6;13615;clean;automatic;4wd;;49,204598;-123,139205;
13000;2010;2;8;16700;clean;automatic;rwd;full-size;36,454813;-94,113865;59
16995;2010;3;8;70816;clean;automatic;4wd;full-size;43,223552;-77,372473;53
16997;2011;2;8;110334;clean;automatic;4wd;full-size;42,8802;-85,5352;45
16950;2013;2;6;140363;clean;automatic;4wd;full-size;38,692648;-82,857744;49
14900;2009;3;8;94000;clean;automatic;4wd;;42,7496;-83,5358;45
11995;2007;3;8;166440;clean;automatic;4wd;full-size;43,0601;-85,9517;45
9000;2004;3;8;100982;salvage;automatic;4wd;full-size;32,852209;-116,917461;59
10450;2010;3;8;149560;clean;automatic;4wd;;45,2202;-93,9638;43
45900;2016;4;6;20000;clean;automatic;4wd;;35,1591;-85,2182;59
12900;2014;2;6;242190;clean;automatic;4wd;full-size;37,10833;-93,054936;52
3595;1998;2;8;167000;clean;automatic;4wd;full-size;40,0724;-82,4046;49
22995;2013;2;6;106000;clean;automatic;4wd;full-size;41,951531;-91,677091;47
14995;2012;3;6;162070;clean;automatic;4wd;full-size;39,19911;-96,08325;51
32995;2015;3;6;63373;clean;automatic;4wd;full-size;45,832678;-95,388622;43
2000;2001;2;8;300000;clean;automatic;4wd;full-size;46,1966;-118,9017;50
5800;2006;3;6;112413;clean;automatic;rwd;full-size;28,079232;-80,674959;65
5300;2006;2;8;165000;clean;automatic;4wd;full-size;40,0315;-98,0779;46
17990;2010;3;8;129000;clean;automatic;4wd;;46,450007;-95,12469;43
30996;2014;3;6;48725;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
3000;1998;1;6;180000;clean;automatic;rwd;compact;34,140281;-117,473394;59
1200;2004;2;8;192659;clean;automatic;rwd;full-size;41,680321;-86,160307;48
